timestamp (ms);packet no.;rssi;satellites;longitude (¡);latitude (¡);altitude (m);temperature (decy ¡C);pressure (Pa);humidity (%)
2595056;431;-88;9;21.058933;52.506683;399;299;97587.79;26
2600053;432;-80;9;21.058544;52.506783;418;297;97391.02;26
2605052;433;-76;9;21.058184;52.506912;439;294;97141.35;27
2610050;434;-69;9;21.057858;52.507019;462;292;96903.91;27
2614951;435;-71;9;21.057554;52.507156;488;291;96648.98;27
2620048;436;-73;9;21.057276;52.507271;511;291;96408.77;27
2625047;437;-78;9;21.056973;52.507397;532;286;96196.62;28
2630046;438;-80;9;21.056576;52.507553;552;287;95986.24;27
2635044;439;-86;9;21.056171;52.507668;570;282;95728.02;28
2640042;440;-78;9;21.055851;52.507797;587;281;95506.31;28
2645041;441;-72;9;21.055428;52.507969;605;278;95251.66;28
2650043;442;-81;10;21.055168;52.508118;630;276;95038.84;28
2655042;443;-76;10;21.054821;52.508289;657;276;94768.39;28
2660041;444;-90;10;21.054483;52.508453;683;273;94493.38;27
2664941;445;-75;10;21.054136;52.508549;706;270;94233.16;29
2670039;446;-76;10;21.053806;52.508648;728;268;94001.98;27
2674940;447;-93;10;21.053486;52.50869;748;267;93746.55;30
2679938;448;-82;10;21.053188;52.508785;769;268;93534.45;29
2685035;449;-78;10;21.052917;52.508862;792;260;93297.31;30
2690035;450;-81;10;21.052629;52.508953;815;260;93026.88;30
2695033;451;-81;10;21.052296;52.509098;840;265;92763.12;30
2700032;452;-85;10;21.051956;52.509232;866;263;92503.25;30
2705029;453;-80;10;21.051533;52.509388;892;262;92245.21;30
2710030;454;-79;10;21.051104;52.509556;921;258;91941.01;31
2715029;455;-86;10;21.05073;52.509708;949;258;91625.54;31
2720027;456;-80;10;21.05036;52.509827;976;256;91329.02;29
2725028;457;-87;10;21.049967;52.50996;1004;252;91039.61;32
2730028;458;-87;10;21.049631;52.51012;1030;250;90752.38;32
2735026;459;-79;10;21.049227;52.510284;1053;248;90503.77;32
2740026;460;-79;10;21.048796;52.510448;1074;243;90264.36;33
2745024;461;-79;10;21.048439;52.510586;1096;240;90050.52;33
2750023;462;-77;10;21.048073;52.510735;1112;238;89825;34
2755021;463;-81;10;21.047756;52.51091;1127;234;89623.2;34
2760020;464;-80;10;21.047321;52.511066;1144;231;89420.27;35
2765024;465;-84;10;21.046936;52.511238;1159;228;89249.27;35
2770021;466;-87;10;21.046509;52.511436;1172;230;89095.08;35
2775022;467;-92;10;21.046021;52.511635;1183;227;88968.89;36
2780019;468;-90;10;21.045506;52.511871;1194;228;88863.17;37
2784917;469;-79;10;21.04496;52.512089;1207;225;88725.12;37
2790015;470;-82;10;21.044453;52.512287;1221;225;88596.01;38
2795013;471;-80;10;21.043852;52.512478;1232;224;88437.55;39
2800009;472;-81;9;21.043282;52.512665;1243;223;88329.11;40
2805008;473;-84;9;21.042747;52.512897;1251;223;88230.38;41
2810006;474;-87;9;21.042198;52.513123;1258;221;88134.25;42
2815004;475;-90;9;21.041639;52.513329;1264;220;88041.78;43
2820004;476;-91;9;21.041071;52.513531;1271;219;87977.46;43
2825002;477;-90;9;21.040531;52.513744;1277;219;87914.83;44
2830000;478;-82;9;21.039968;52.513992;1283;219;87831.62;44
2834999;479;-84;9;21.039473;52.514236;1290;217;87780.07;45
2839997;480;-85;9;21.038931;52.514454;1297;217;87704.56;45
2844995;481;-85;9;21.038401;52.514664;1303;216;87641.61;45
2849993;482;-97;9;21.037912;52.514931;1309;214;87577.23;46
2854992;483;-95;9;21.037458;52.51519;1315;213;87499.36;46
2859990;484;-94;9;21.03697;52.515438;1322;212;87419.59;46
2864989;485;-83;9;21.036554;52.515705;1329;213;87277.69;45
2869988;486;-80;9;21.036077;52.515968;1336;215;87244.45;44
2874987;487;-84;9;21.035616;52.516232;1345;212;87188.57;44
2879984;488;-89;9;21.035181;52.516499;1354;212;87085.58;44
2884982;489;-89;9;21.034731;52.516758;1363;211;87010.73;44
2889981;490;-87;9;21.034262;52.517017;1371;213;86902.91;44
2894881;491;-86;9;21.033779;52.517326;1379;214;86816.36;42
2899978;492;-93;9;21.033398;52.517582;1386;213;86737.45;44
2904878;493;-83;9;21.032974;52.517857;1395;214;86642.5;44
2909876;494;-81;9;21.032549;52.518139;1403;213;86542.38;44
2914875;495;-83;9;21.032127;52.518417;1416;215;86442.91;44
2919974;496;-94;9;21.031748;52.518703;1427;215;86335.7;44
2924873;497;-90;9;21.031332;52.518967;1440;212;86250.45;44
2929871;498;-89;9;21.03088;52.519253;1450;214;86142.97;44
2934869;499;-88;9;21.030479;52.519501;1457;213;86026.88;45
2939967;500;-95;9;21.030046;52.519802;1465;210;85947.23;45
2944866;501;-85;9;21.029657;52.520061;1474;205;85849.39;44
2949864;502;-83;9;21.029217;52.52034;1484;203;85768.18;47
2954963;503;-85;9;21.02882;52.520618;1494;202;85668.52;47
2959860;504;-91;9;21.028431;52.520878;1503;206;85558.44;47
2964958;505;-98;9;21.028023;52.521149;1510;204;85489.29;47
2969956;506;-97;9;21.027651;52.521435;1519;201;85411.61;47
2974856;507;-95;9;21.02726;52.521713;1527;199;85336.06;47
2979854;508;-88;9;21.026823;52.52198;1534;198;85243.46;48
2984852;509;-91;9;21.026426;52.522247;1542;196;85155.81;49
2989850;510;-88;9;21.025991;52.522541;1551;196;85067.3;48
2994849;511;-87;9;21.025642;52.522812;1559;194;84937.27;46
2999848;512;-87;9;21.02528;52.523132;1568;196;84904.47;44
3004847;513;-102;9;21.024933;52.523453;1578;195;84796.28;43
3009844;514;-91;9;21.024632;52.5238;1590;202;84696.42;43
3014844;515;-105;9;21.02438;52.524166;1600;199;84599.59;42
3019942;516;-87;9;21.024149;52.524544;1610;206;84514.97;36
3024842;517;-86;9;21.023899;52.52494;1618;201;84419.84;32
3029840;518;-88;9;21.023672;52.525345;1626;203;84344.45;31
3033476;519;-105;1;0;0;0;8523;78.42;46
3034839;520;-91;9;21.023436;52.525791;1634;206;84272.58;31
3039838;521;-100;9;21.023224;52.526234;1638;209;84180.45;30
3044935;522;-85;9;21.023054;52.526665;1644;207;84118.69;30
3049835;523;-85;9;21.022848;52.5271;1652;208;84012.3;29
3054835;524;-86;9;21.02265;52.527565;1661;208;83925.45;24
3057467;525;-104;-114;0;0;24712;482;105830.38;38
3059933;526;-85;9;21.02248;52.528042;1670;210;83852.95;22
3064832;527;-95;9;21.022284;52.528484;1677;212;83769.73;20
3069833;528;-96;9;21.022057;52.52895;1685;211;83704.36;20
3074830;529;-84;9;21.021824;52.529385;1694;207;83629.48;20
3079828;530;-88;9;21.021626;52.52985;1699;209;83558.95;20
3084828;531;-83;9;21.021376;52.530315;1707;212;83493.51;18
3089827;532;-86;9;21.021193;52.530773;1715;210;83409.41;16
3094826;533;-85;9;21.021004;52.531197;1721;211;83354.85;14
3099824;534;-91;9;21.020874;52.531666;1727;210;83269.7;11
3104824;535;-84;9;21.020748;52.532173;1737;212;83203.58;12
3109823;536;-101;9;21.020634;52.532658;1749;213;83077.59;13
3119820;537;-88;9;21.020458;52.533581;1765;215;82830.1;14
3124818;538;-85;9;21.020359;52.534061;1775;214;82861.67;15
3129817;539;-85;9;21.02029;52.534569;1783;213;82763.3;15
3134815;540;-88;9;21.020199;52.535046;1790;218;82723.27;16
3139813;541;-89;9;21.020123;52.53553;1796;214;82638.69;16
3144814;542;-85;9;21.020033;52.536011;1802;217;82566.07;15
3149811;543;-87;9;21.019924;52.536495;1809;219;82488.88;14
3154810;544;-89;9;21.019875;52.536968;1817;215;82400.54;14
3159809;545;-93;9;21.019777;52.537445;1824;216;82337.92;15
3164808;546;-94;9;21.019718;52.537952;1833;214;82265.12;15
3169806;547;-98;9;21.019608;52.538422;1840;215;82193.27;15
3174804;548;-90;9;21.019501;52.538872;1848;216;82101.38;15
3179803;549;-85;9;21.019411;52.539326;1858;215;82012.41;16
3184803;550;-91;9;21.019369;52.539791;1868;218;81921.05;15
3189800;551;-93;9;21.019299;52.540218;1876;221;81823.31;15
3194798;552;-90;9;21.019224;52.540676;1886;219;81743.3;14
3199797;553;-86;9;21.019163;52.541138;1897;216;81636.41;14
3204797;554;-91;9;21.019085;52.541584;1906;218;81571.27;13
3209797;555;-94;9;21.019053;52.542034;1914;216;81481.55;13
3214796;556;-92;9;21.01903;52.542435;1922;215;81401.01;13
3219795;557;-91;9;21.018976;52.542858;1930;215;81307.69;13
3224793;558;-88;9;21.018915;52.54327;1940;220;81205.12;12
3229792;559;-90;9;21.018915;52.543705;1951;219;81112.34;12
3234792;560;-89;9;21.018885;52.544125;1962;216;81024.19;12
3239790;561;-88;9;21.018856;52.544498;1971;217;80936.33;12
3244789;562;-90;9;21.018841;52.544907;1979;218;80836.8;13
3249788;563;-90;9;21.018841;52.545284;1988;212;80756.22;14
3254786;564;-90;9;21.018799;52.545689;1999;213;80668.36;14
3259785;565;-91;9;21.018744;52.546078;2009;210;80573.63;18
3264784;566;-92;9;21.018703;52.546455;2018;209;80482.41;23
3269783;567;-97;9;21.018656;52.546822;2026;207;80384.41;26
3274783;568;-93;9;21.018629;52.547256;2036;207;80304.1;27
3279881;569;-92;9;21.018581;52.547615;2046;203;80196;29
3284779;570;-93;9;21.018541;52.548008;2056;203;80117.83;30
3289778;571;-103;9;21.018511;52.548386;2066;200;80025.48;32
3294778;572;-105;9;21.018505;52.548763;2075;200;79947.32;33
3299776;573;-92;9;21.018433;52.549118;2086;201;79844.65;34
3304776;574;-94;9;21.018387;52.549519;2095;198;79723.2;34
3309776;575;-89;9;21.018347;52.549923;2104;199;79634.12;36
3314776;576;-99;9;21.018261;52.550297;2115;197;79545.98;36
3319775;577;-90;9;21.018236;52.550678;2125;199;79471.07;36
3324774;578;-97;9;21.018158;52.55109;2135;200;79360.89;36
3329772;579;-94;9;21.018103;52.55151;2143;199;79273.94;36
3334771;580;-97;9;21.018064;52.551899;2154;199;79170.78;36
3339772;581;-92;9;21.017977;52.552311;2164;198;79077.76;36
3344771;582;-93;9;21.017935;52.5527;2173;195;78987.47;36
3349770;583;-91;9;21.017891;52.553131;2182;195;78901.18;37
3354770;584;-100;9;21.017838;52.553532;2190;192;78813.64;37
3359771;585;-102;9;21.017807;52.553944;2201;193;78735.45;37
3364770;586;-99;9;21.017719;52.554375;2211;190;78630.94;38
3369770;587;-97;9;21.017708;52.554806;2220;188;78562.09;38
3374770;588;-92;9;21.017708;52.555222;2230;189;78458.85;37
3379769;589;-93;9;21.0177;52.555618;2239;186;78377.59;37
3384770;590;-102;9;21.017675;52.556053;2246;187;78282.56;37
3389768;591;-111;9;21.017643;52.556484;2257;185;78193.44;37
3394766;592;-102;9;21.017639;52.556923;2268;186;78103.15;36
3399767;593;-93;9;21.017639;52.557369;2278;184;78010.73;34
3404766;594;-94;9;21.017677;52.557812;2286;181;77927;34
3409765;595;-100;9;21.017727;52.558277;2293;183;77838.38;33
3414764;596;-96;9;21.017746;52.558739;2302;180;77752.02;32
3419765;597;-103;9;21.017828;52.559238;2310;181;77674.56;33
3424764;598;-103;9;21.017822;52.559677;2318;180;77582.78;33
3429863;599;-96;9;21.0179;52.56015;2326;180;77521.16;32
3434863;600;-96;9;21.017872;52.560631;2337;180;77410.12;32
3439862;601;-109;9;21.017923;52.561104;2346;181;77327.04;32
3444860;602;-100;9;21.017962;52.561523;2359;180;77228.3;32
3449860;603;-97;9;21.017969;52.561993;2370;180;77163.97;31
3454858;604;-96;9;21.01799;52.562462;2380;180;77064.16;31
3459857;605;-108;9;21.017973;52.562893;2389;178;76974.54;32
3464857;606;-97;9;21.018005;52.563374;2396;177;76923.41;33
3469856;607;-105;9;21.018036;52.563831;2403;179;76828.64;33
3474855;608;-95;9;21.018076;52.564297;2410;180;76730.56;32
3479854;609;-95;9;21.018097;52.564751;2418;180;76642.84;32
3484850;610;-106;9;21.018131;52.565201;2428;179;76562.39;33
3489850;611;-98;9;21.018175;52.565662;2437;181;76476.91;33
3494849;612;-103;9;21.018194;52.566132;2446;180;76394.33;33
3499846;613;-97;9;21.018299;52.566566;2455;179;76322.23;33
3504844;614;-93;9;21.018335;52.567009;2465;177;76243.64;34
3509842;615;-94;9;21.01837;52.567459;2473;174;76178.29;33
3514840;616;-93;9;21.018421;52.567898;2478;176;76098.12;34
3519839;617;-98;9;21.018507;52.568333;2485;172;76016.62;35
3524836;618;-101;9;21.018597;52.568775;2495;174;75961.67;35
3529834;619;-100;9;21.018621;52.569195;2507;170;75858.78;36
3534832;620;-98;9;21.018702;52.569595;2517;169;75790.47;36
3539830;621;-94;9;21.018787;52.570015;2524;171;75703.45;37
3544828;622;-96;9;21.018833;52.570423;2531;167;75630.56;37
3549827;623;-98;9;21.018932;52.570808;2539;169;75545.36;37
3554825;624;-108;9;21.019039;52.571201;2547;166;75465.72;38
3559824;625;-109;9;21.019157;52.571602;2556;168;75397.86;38
3564821;626;-98;9;21.019308;52.57201;2563;169;75315.33;38
3569822;627;-96;9;21.019426;52.572369;2572;165;75249.52;38
3574818;628;-96;9;21.019516;52.572781;2583;167;75155.66;38
3579816;629;-105;9;21.019657;52.573116;2593;164;75081.33;39
3584817;630;-101;9;21.019829;52.573463;2602;164;75014.16;39
3589815;631;-95;9;21.019968;52.573868;2610;166;74924.54;39
3594813;632;-98;9;21.020126;52.57423;2621;162;74829.17;37
3599813;633;-101;9;21.020237;52.574596;2631;163;74775.39;39
3604810;634;-102;9;21.020399;52.574921;2638;161;74667.78;40
3609810;635;-96;9;21.020559;52.575264;2647;160;74603.84;40
3614809;636;-97;9;21.020712;52.575596;2656;160;74511.52;39
3619808;637;-104;9;21.020872;52.575958;2663;161;74424.06;39
3624806;638;-96;9;21.021067;52.576271;2672;159;74327.88;40
3629805;639;-96;9;21.02125;52.576603;2682;161;74242.27;39
3634805;640;-98;9;21.021496;52.576916;2691;164;74158.06;39
3639804;641;-97;9;21.021746;52.577198;2702;161;74080.53;39
3644804;642;-102;9;21.021969;52.577507;2710;157;73986.62;39
3649802;643;-101;9;21.022215;52.577835;2719;154;73923.47;40
3654802;644;-114;9;21.02247;52.578144;2729;154;73829.8;40
3659801;645;-112;9;21.022764;52.578438;2737;151;73752.57;40
3664798;646;-99;9;21.023083;52.578732;2748;153;73676.7;38
3669797;647;-99;9;21.023361;52.579014;2757;150;73596.3;39
3674798;648;-99;9;21.02367;52.579311;2766;148;73456.98;39
3679796;649;-101;9;21.023966;52.579578;2774;148;73428.83;39
3684795;650;-108;9;21.024269;52.579872;2783;145;73339.48;39
3689793;651;-103;9;21.02454;52.580151;2793;147;73270.45;39
3694793;652;-102;9;21.024857;52.580425;2803;147;73182.92;39
3699793;653;-108;9;21.025171;52.580711;2812;145;73078.16;39
3704792;654;-100;9;21.025463;52.580956;2819;146;73029.59;39
3709790;655;-99;9;21.025808;52.581226;2826;146;72928.6;39
3714790;656;-98;9;21.026157;52.581532;2835;142;72818.16;39
3719788;657;-99;9;21.026493;52.581829;2844;142;72789.44;40
3724788;658;-102;9;21.026852;52.582108;2853;140;72703.5;40
3729787;659;-110;9;21.027189;52.582375;2861;142;72640.75;40
3734787;660;-111;9;21.027555;52.582668;2869;138;72558.47;40
3739785;661;-104;9;21.027905;52.582947;2877;141;72491.39;39
3744784;662;-100;9;21.028278;52.583248;2885;139;72407.84;39
3749782;663;-99;9;21.028605;52.583519;2897;137;72278.88;39
3754781;664;-101;9;21.028933;52.583805;2907;136;72259.5;39
3759779;665;-113;9;21.029272;52.58411;2917;133;72189.35;39
3764778;666;-102;9;21.029585;52.584377;2923;137;72127.67;38
3769776;667;-101;9;21.029917;52.584675;2927;134;72052.41;39
3774775;668;-100;9;21.030285;52.584949;2932;132;71990.3;39
3779772;669;-102;9;21.030636;52.585243;2939;132;71906.67;39
3784772;670;-105;9;21.030966;52.585587;2948;130;71836.67;40
3789769;671;-111;9;21.031303;52.585846;2959;132;71754.36;40
3794766;672;-108;9;21.031652;52.586155;2967;128;71691.69;40
3799765;673;-104;9;21.032013;52.586479;2975;130;71618.12;40
3804763;674;-101;9;21.032351;52.586807;2982;127;71541.31;40
3809760;675;-104;9;21.032711;52.587177;2991;128;71467.23;37
3814759;676;-104;9;21.03302;52.587494;3000;126;71402.8;40
3819758;677;-109;9;21.033388;52.587818;3009;125;71323.77;40
3824756;678;-114;9;21.033695;52.588173;3016;126;71267.7;41
3829754;679;-113;9;21.034058;52.588482;3022;124;71195.46;42
3834752;680;-118;9;21.034399;52.58881;3028;124;71114.5;42
3839751;681;-117;9;21.034744;52.589149;3036;124;71035.26;41
3844749;682;-108;9;21.03512;52.589512;3045;125;70971.14;42
3849747;683;-104;9;21.035437;52.589851;3055;122;70902.2;42
3854748;684;-104;9;21.035767;52.590183;3065;121;70688.41;42
3859747;685;-109;9;21.03606;52.59053;3075;120;70751.72;41
3864743;686;-115;9;21.0364;52.590897;3085;119;70680.48;41
3869742;687;-115;9;21.036709;52.591255;3093;122;70621.34;41
3874741;688;-112;9;21.037016;52.59161;3100;118;70544.75;41
3879739;689;-109;9;21.037346;52.591957;3109;119;70447.6;40
3884738;690;-110;9;21.037624;52.592335;3117;118;70395.14;41
3889737;691;-110;9;21.037958;52.59267;3125;116;70315.58;41
3894736;692;-113;9;21.038244;52.59301;3132;118;70254.55;40
3899734;693;-115;9;21.038557;52.59338;3140;115;70178.19;40
3904733;694;-113;9;21.038851;52.593723;3147;115;70105.97;39
3909732;695;-110;9;21.039133;52.594078;3156;114;70021.55;38
3914731;696;-107;9;21.039442;52.59444;3165;114;69941.06;37
3919729;697;-105;9;21.039722;52.594814;3177;113;69878.92;38
3924730;698;-105;9;21.04007;52.595154;3186;110;69730.36;38
3929727;699;-112;9;21.040342;52.595547;3194;112;69738.73;38
3934727;700;-116;9;21.040682;52.595898;3203;109;69652.3;39
3939726;701;-115;9;21.040983;52.59626;3211;110;69595.33;39
3944726;702;-107;9;21.041283;52.596642;3218;108;69521.72;39
3949724;703;-107;9;21.041615;52.596996;3227;107;69446.67;40
3954723;704;-109;9;21.041904;52.59734;3234;106;69359.77;40
3959723;705;-115;9;21.042225;52.597725;3243;106;69285.61;37
3964720;706;-113;9;21.042538;52.598103;3253;106;69222.7;40
3969718;707;-113;9;21.042894;52.598484;3262;105;69137.06;40
3974718;708;-116;9;21.043228;52.598804;3268;106;69077.1;40
3979717;709;-116;9;21.043571;52.599171;3277;103;69002.3;41
3984715;710;-110;9;21.043919;52.599514;3286;105;68931.92;41
3989714;711;-107;9;21.044226;52.599854;3296;103;68860;41
3994713;712;-106;9;21.044603;52.600235;3304;102;68665.95;41
3999712;713;-111;9;21.044926;52.600594;3312;104;68713.81;41
4004710;714;-108;9;21.045271;52.600964;3321;99;68618.01;41
4009709;715;-114;9;21.045588;52.601337;3329;102;68573.19;41
4014708;716;-116;9;21.045944;52.6017;3338;99;68493.95;41
4019706;717;-106;9;21.046288;52.602028;3345;101;68432.36;41
4024705;718;-107;9;21.046646;52.602394;3353;100;68353.75;41
4029703;719;-101;9;21.047018;52.602734;3361;97;68239.3;42
4034703;720;-105;9;21.047377;52.603081;3369;97;68201.67;42
4039700;721;-105;9;21.047766;52.603481;3377;95;68139.08;42
4044697;722;-110;9;21.048151;52.60384;3384;96;68060.48;42
4049695;723;-111;9;21.048586;52.604198;3394;94;67989.27;43
4054694;724;-106;9;21.048958;52.604568;3404;94;67921.93;43
4059693;725;-102;9;21.049377;52.604939;3412;92;67840.83;43
4064691;726;-106;9;21.049795;52.60532;3420;93;67754.48;42
4069689;727;-109;9;21.05018;52.60569;3428;94;67700.42;43
4074687;728;-112;9;21.050606;52.606026;3436;91;67638.17;43
4079685;729;-114;9;21.051027;52.606388;3445;92;67566.41;43
4084683;730;-106;9;21.051441;52.606796;3455;90;67489.38;43
4089680;731;-103;9;21.051865;52.607143;3464;91;67416.47;42
4094681;732;-105;9;21.052307;52.607529;3474;91;67341.23;42
4099679;733;-110;9;21.05282;52.607857;3483;88;67278.38;42
4104677;734;-103;9;21.053244;52.608177;3491;91;67207.59;39
4109675;735;-106;9;21.053726;52.608562;3499;89;67136.88;37
4114675;736;-105;9;21.054253;52.608913;3506;88;67075.48;36
4119673;737;-114;9;21.054682;52.609238;3514;88;66981.45;33
4124672;738;-109;9;21.055162;52.609547;3521;89;66905.84;28
4129670;739;-114;9;21.055584;52.609783;3531;92;66843.8;26
4134670;740;-112;9;21.056009;52.610115;3541;90;66781.78;25
4139669;741;-110;9;21.056437;52.610455;3552;93;66706.16;24
4144666;742;-105;9;21.056831;52.610741;3562;91;66623.11;22
4149665;743;-102;9;21.057236;52.611061;3571;92;66532.62;20
4154664;744;-106;9;21.057583;52.611393;3580;91;66472.98;20
4159664;745;-109;9;21.057913;52.611748;3590;92;66385.31;19
4164662;746;-113;9;21.058228;52.612068;3599;95;66333.56;18
4169661;747;-105;9;21.058561;52.612427;3607;94;66245.82;17
4174662;748;-108;9;21.058901;52.612747;3615;95;66171.55;16
4179661;749;-106;9;21.059214;52.613087;3624;97;66100.97;13
4184660;750;-115;9;21.059557;52.613392;3634;94;66019.8;12
4189659;751;-119;9;21.059834;52.613716;3642;96;65944.34;12
4194658;752;-113;9;21.060148;52.61404;3653;94;65877.77;12
4199657;753;-108;9;21.060476;52.614395;3663;97;65796.66;13
4204656;754;-105;9;21.060831;52.614697;3672;96;65722.91;18
4209656;755;-105;9;21.061213;52.615017;3680;95;65648.8;21
4214656;756;-113;9;21.061577;52.615334;3690;96;65578.19;24
4219654;757;-111;9;21.061975;52.615681;3699;94;65482.94;26
4224653;758;-113;9;21.062323;52.615993;3708;96;65433.32;26
4229651;759;-104;9;21.062723;52.616333;3717;94;65361.78;27
4234651;760;-106;9;21.063101;52.616638;3727;96;65294.16;26
4239650;761;-99;9;21.063515;52.616905;3739;95;65204.15;27
4244648;762;-101;9;21.063948;52.617237;3748;94;65114.29;26
4249647;763;-107;9;21.064358;52.617519;3757;95;65038.91;28
4254646;764;-114;9;21.064829;52.617802;3765;93;64965.79;28
4259646;765;-105;9;21.065258;52.618111;3774;95;64900.09;28
4264645;766;-98;9;21.065729;52.618389;3783;91;64800.41;28
4269645;767;-100;9;21.066229;52.618702;3793;93;64734.68;28
4274645;768;-100;9;21.06674;52.618996;3805;93;64637.46;28
4279644;769;-106;9;21.067282;52.619259;3816;92;64539.3;28
4284643;770;-114;9;21.067793;52.619534;3826;93;64485.29;28
4289643;771;-104;9;21.068346;52.619774;3836;90;64400.23;28
4294641;772;-102;9;21.068832;52.620071;3844;91;64337.81;28
4299541;773;-102;9;21.069374;52.620342;3852;90;64250.62;28
4304641;774;-102;9;21.069912;52.620674;3862;90;64170.86;28
4309640;775;-111;9;21.0704;52.620972;3872;91;64098.97;27
4314639;776;-106;9;21.070923;52.621258;3881;89;64032.01;27
4319639;777;-100;9;21.071453;52.621529;3892;89;63958.13;27
4324637;778;-101;9;21.071924;52.621857;3903;90;63881.12;27
4329637;779;-110;9;21.072458;52.622154;3911;89;63780.45;27
4334637;780;-103;9;21.072977;52.62249;3920;90;63720.07;27
4339634;781;-113;9;21.073469;52.62281;3930;88;63646.22;28
4344534;782;-99;9;21.074013;52.623104;3941;90;63562.28;27
4349632;783;-101;9;21.074579;52.623444;3950;90;63440.44;27
4354630;784;-99;9;21.07506;52.623737;3959;91;63405.09;27
4359629;785;-107;9;21.075548;52.624046;3970;91;63336.08;27
4364628;786;-117;9;21.076078;52.624378;3981;91;63247.18;27
4369627;787;-119;9;21.076618;52.624687;3993;94;63184.99;26
4374625;788;-108;9;21.077127;52.625008;4001;96;63095.88;26
4379626;789;-104;9;21.077679;52.62534;4008;93;63013.09;24
4384624;790;-107;9;21.078159;52.625683;4016;94;62948.31;26
4389624;791;-112;9;21.078671;52.626003;4025;90;62889.82;26
4394625;792;-112;9;21.079174;52.626331;4034;91;62801.72;26
4399624;793;-105;9;21.079681;52.626678;4044;88;62734.98;27
4404623;794;-111;9;21.080177;52.626995;4055;85;62659.75;27
4409625;795;-111;9;21.080725;52.627338;4063;86;62599.32;27
4414623;796;-97;9;21.081179;52.627666;4071;84;62515.78;27
4419625;797;-98;9;21.081715;52.628014;4080;86;62444.77;26
4424623;798;-95;9;21.082214;52.628372;4088;84;62367.66;26
4429624;799;-96;9;21.082747;52.628716;4099;83;62311.31;26
4434625;800;-99;9;21.083242;52.629066;4110;81;62224.66;26
4439624;801;-99;9;21.083761;52.629429;4119;83;62157.91;24
4444623;802;-100;9;21.084288;52.629795;4128;82;62077.19;23
4449625;803;-101;9;21.084824;52.630177;4139;82;62016.7;22
4454626;804;-98;9;21.085329;52.630539;4149;78;61918.55;24
4459626;805;-102;9;21.085857;52.630932;4160;80;61840.55;24
4464627;806;-117;9;21.086403;52.631287;4170;77;61773.26;25
4469628;807;-107;9;21.08699;52.631664;4182;78;61691.05;26
4474630;808;-92;9;21.087597;52.631985;4195;75;61504.05;26
4479632;809;-91;9;21.088154;52.632286;4208;77;61493.85;27
4484633;810;-92;9;21.088688;52.632542;4218;76;61411.21;27
4489635;811;-100;9;21.089228;52.632877;4230;77;61325.78;27
4494537;812;-91;9;21.089832;52.633202;4240;77;61240.49;27
4499638;813;-98;9;21.090454;52.633556;4251;78;61136.49;27
4504539;814;-93;9;21.091043;52.633884;4262;78;61054.73;27
4509543;815;-104;9;21.091722;52.634216;4272;73;60975.46;27
4519545;816;-110;9;21.092991;52.634853;4292;70;60827.15;27
4524647;817;-94;9;21.093679;52.635166;4300;70;60776.72;28
4529551;818;-95;9;21.094358;52.635414;4308;70;60694.8;28
4534553;819;-93;9;21.095055;52.635696;4315;68;60641.14;28
4539556;820;-100;9;21.09576;52.635952;4321;67;60497.89;28
4544659;821;-105;9;21.096439;52.63623;4327;70;60540.24;27
4549562;822;-92;9;21.097147;52.636513;4334;66;60480.68;27
4554565;823;-113;9;21.097832;52.636818;4342;67;60269.22;27
4559668;824;-102;9;21.098476;52.637146;4351;68;60352.79;27
4564671;825;-98;9;21.099117;52.637444;4361;67;60285.16;27
4569675;826;-91;9;21.099804;52.637772;4372;73;60191.69;26
4574579;827;-92;9;21.100397;52.638054;4382;69;60152.28;26
4579683;828;-102;9;21.101074;52.638367;4390;70;60080.02;26
4584686;829;-93;9;21.101719;52.638664;4400;70;60006.94;26
4589689;830;-111;9;21.102337;52.639;4411;66;59886.61;26
4594591;831;-109;9;21.102964;52.63929;4419;67;59860.35;26
4599594;832;-105;9;21.1036;52.639618;4427;68;59790.75;26
4604695;833;-113;9;21.104149;52.639912;4437;70;59713.76;26
4609697;834;-95;9;21.104731;52.640244;4447;69;59658.12;26
4614601;835;-104;9;21.105331;52.640587;4456;71;59570.5;26
4619702;836;-100;9;21.105917;52.640884;4467;65;59505.21;26
4624705;837;-99;9;21.106474;52.641209;4470;68;59423.05;27
4629612;838;-96;9;21.10704;52.641518;4462;74;59465.77;26
4634713;839;-99;9;21.107628;52.641842;4452;82;59530.05;23
4639717;840;-95;9;21.108215;52.642174;4443;86;59586.08;24
4644723;841;-102;9;21.108818;52.64249;4434;89;59644.89;24
4649727;842;-108;9;21.109417;52.642807;4426;93;59718.76;23
4654632;843;-109;9;21.110018;52.64312;4417;95;59770.4;20
4659736;844;-102;9;21.11063;52.643417;4408;98;59838.11;21
4664741;845;-98;9;21.111246;52.643742;4398;100;59908.92;22
4669743;846;-95;9;21.111897;52.644077;4388;102;59961.8;22
4674746;847;-96;9;21.112535;52.64439;4383;104;60021.84;22
4679751;848;-104;9;21.113173;52.644707;4375;107;60081.01;21
4684753;849;-107;9;21.113836;52.645012;4369;108;60146.6;21
4689756;850;-94;9;21.114485;52.645313;4360;110;60192.2;21
4694760;851;-93;9;21.115141;52.645634;4351;112;60257.66;21
4699762;852;-96;9;21.115826;52.645924;4343;113;60320.75;21
4704764;853;-94;9;21.116491;52.646225;4334;114;60381.64;21
